score,actions,loss,eps
3.0,1.41,13.656392313932118,0.9997462
460.4,133.21,9.659209598722459,0.9757684
505.0,140.01,9.604112722389903,0.9505666
488.7,135.72,9.219419028500198,0.926137
544.8,141.27,8.825811930379983,0.9007084
530.7,139.23,8.6581294822916,0.875647
478.7,136.5,9.809898504144051,0.851077
569.2,143.8,9.619440218854452,0.8251930000000001
583.9,144.67,9.297392037195843,0.7991524
651.3,147.22,9.177010400944896,0.7726528
678.3,149.39,9.141850484626492,0.7457625999999999
656.6,149.35,9.851041723430097,0.7188796
736.7,154.46,9.461075967140848,0.6910768
783.2,155.33,9.197682040888447,0.6631174
867.6,160.18,9.168376930523838,0.634285
816.1,154.89,9.045503152641514,0.6064048
855.0,160.83,9.726317762936636,0.5774554
953.0,161.26,9.45849082919128,0.5484286
1134.4,176.98,9.291484050329782,0.5165722
949.5,162.32,9.159046561123061,0.48735459999999997
1026.2,166.3,9.103989854702302,0.45742059999999996
1164.8,175.34,9.746488029646523,0.4258594
1233.3,181.03,9.443329116559513,0.393274
1342.5,191.09,9.150759807946379,0.3588777999999999
1219.7,176.82,8.91352200935677,0.32705019999999996
1492.7,194.67,8.880311616333064,0.2920096
1405.6,182.77,9.524142537358347,0.259111
1525.2,188.84,9.351454914190638,0.22511979999999998
1452.0,187.41,9.416199431153496,0.19138599999999995
1505.0,192.96,9.214689308479366,0.15665319999999994
1676.0,197.36,9.117704255310844,0.12112840000000002
1741.6,199.0,9.604664200175199,0.1
2025.2,218.36,9.3749851142412,0.1
2044.4,211.64,9.293228102589184,0.1
2093.3,224.73,9.316284125890018,0.1
2012.1,219.7,9.223304312600735,0.1
1996.4,225.48,9.413639455534755,0.1
2123.8,223.49,9.301192639944079,0.1
2027.1,218.14,9.417076025911285,0.1
2001.7,222.11,9.606385479406002,0.1
2033.9,222.7,9.47044741776406,0.1
2085.2,228.32,9.661621255272628,0.1
2016.3,219.81,9.398223903800265,0.1
2116.8,227.67,9.662717389329407,0.1
1991.4,220.98,9.738177163991361,0.1
2060.6,221.33,9.683346082109978,0.1
2132.6,229.21,9.898121232234091,0.1
2120.0,227.66,9.640520952010991,0.1
2218.5,226.96,9.797046934462267,0.1
2185.2,231.59,9.864528805397095,0.1
2091.5,229.44,9.880693266240977,0.1
2263.8,236.94,9.626735497212284,0.1
2113.1,227.77,9.576420001110233,0.1
2210.5,229.24,9.61047872636663,0.1
2167.8,230.2,9.66457304284818,0.1
2051.0,226.59,9.693655791299463,0.1
2270.4,225.05,9.896319259870346,0.1
2183.0,232.37,9.767538274670137,0.1
2162.9,225.18,9.68668228776409,0.1
2187.4,233.0,9.740926814477715,0.1
2176.0,230.68,9.77927114451745,0.1
2148.9,222.73,9.83900060728848,0.1
2072.0,225.77,9.672300760897384,0.1
2122.4,227.17,9.822315318452622,0.1
2188.9,226.59,9.749993537586235,0.1
2114.5,223.45,9.77676495318646,0.1
2277.7,227.08,9.923310859350304,0.1
2190.9,227.7,9.961637607450463,0.1
2315.2,232.93,9.95593119186485,0.1
2153.1,224.34,9.913304971733455,0.1
2143.3,225.98,10.020032825190595,0.1
2105.2,224.37,10.200316836275372,0.1
2228.8,229.08,9.908239687791493,0.1
2114.4,229.89,9.955092925866637,0.1
2138.7,222.41,9.992987761430339,0.1
2353.7,231.49,10.106795334949613,0.1
2161.6,227.78,10.460613388482138,0.1
2106.2,216.29,10.177243534035847,0.1
2199.6,222.13,10.473674788763171,0.1
2182.6,223.98,10.673013661407031,0.1
2025.6,223.7,10.481107200596233,0.1
2129.5,224.43,10.583702877948683,0.1
2138.6,224.71,10.269225328094379,0.1
2305.4,223.95,10.450971813966026,0.1
2228.2,230.62,10.556926990454004,0.1
2175.5,224.4,10.506306860005607,0.1
2108.1,226.55,10.751230150998573,0.1
2186.4,223.45,10.684125490707688,0.1
2108.7,223.3,10.797007248138586,0.1
2077.1,221.48,10.809892280884753,0.1
2087.5,220.23,10.820831687564866,0.1
2126.8,217.4,10.931727472038832,0.1
2315.8,227.32,10.776769486745778,0.1
2210.9,224.12,10.899108970012863,0.1
2065.0,225.08,10.704252129751989,0.1
2158.1,224.26,10.700510497420327,0.1
2061.0,224.53,10.878655402908075,0.1
2209.8,219.29,10.861122376256317,0.1
2100.8,218.43,11.07084895872275,0.1
2120.8,220.8,11.072529618449483,0.1
